model,root,side,language,coef,stance,count,total,parsed,parse_rate,proportion_total,proportion_parsed,mean_choice
Mistral-7B-Instruct-v0.2,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2,right,es,0.0,agree,8,62,61,0.9838709677419355,0.12903225806451613,0.13114754098360656,1.098360655737705
Mistral-7B-Instruct-v0.2,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2,right,es,0.0,strongly agree,6,62,61,0.9838709677419355,0.0967741935483871,0.09836065573770492,1.098360655737705
Mistral-7B-Instruct-v0.2,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2,right,es,0.0,unparsed,1,62,61,0.9838709677419355,0.016129032258064516,,1.098360655737705
Mistral-7B-Instruct-v0.2,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2,right,es,0.8,strongly disagree,14,62,61,0.9838709677419355,0.22580645161290322,0.22950819672131148,1.1147540983606556
Mistral-7B-Instruct-v0.2,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2,right,es,0.8,disagree,32,62,61,0.9838709677419355,0.5161290322580645,0.5245901639344263,1.1147540983606556
Mistral-7B-Instruct-v0.2,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2,right,es,0.8,agree,9,62,61,0.9838709677419355,0.14516129032258066,0.14754098360655737,1.1147540983606556
Mistral-7B-Instruct-v0.2,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2,right,es,0.8,strongly agree,6,62,61,0.9838709677419355,0.0967741935483871,0.09836065573770492,1.1147540983606556
Mistral-7B-Instruct-v0.2,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2,right,es,0.8,unparsed,1,62,61,0.9838709677419355,0.016129032258064516,,1.1147540983606556
Mistral-7B-Instruct-v0.2,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2,right,es,1.5,strongly disagree,14,62,60,0.967741935483871,0.22580645161290322,0.23333333333333334,1.1166666666666667
Mistral-7B-Instruct-v0.2,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2,right,es,1.5,disagree,31,62,60,0.967741935483871,0.5,0.5166666666666667,1.1166666666666667
Mistral-7B-Instruct-v0.2,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2,right,es,1.5,agree,9,62,60,0.967741935483871,0.14516129032258066,0.15,1.1166666666666667
Mistral-7B-Instruct-v0.2,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2,right,es,1.5,strongly agree,6,62,60,0.967741935483871,0.0967741935483871,0.1,1.1166666666666667
Mistral-7B-Instruct-v0.2,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2,right,es,1.5,unparsed,2,62,60,0.967741935483871,0.03225806451612903,,1.1166666666666667
Mistral-7B-Instruct-v0.2,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2,right,es,2.5,strongly disagree,14,62,59,0.9516129032258065,0.22580645161290322,0.23728813559322035,1.11864406779661
Mistral-7B-Instruct-v0.2,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2,right,es,2.5,disagree,30,62,59,0.9516129032258065,0.4838709677419355,0.5084745762711864,1.11864406779661
Mistral-7B-Instruct-v0.2,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2,right,es,2.5,agree,9,62,59,0.9516129032258065,0.14516129032258066,0.15254237288135594,1.11864406779661
Mistral-7B-Instruct-v0.2,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2,right,es,2.5,strongly agree,6,62,59,0.9516129032258065,0.0967741935483871,0.1016949152542373,1.11864406779661
Mistral-7B-Instruct-v0.2,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2,right,es,2.5,unparsed,3,62,59,0.9516129032258065,0.04838709677419355,,1.11864406779661
Mistral-7B-Instruct-v0.2,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2,right,es,4.0,strongly disagree,14,62,59,0.9516129032258065,0.22580645161290322,0.23728813559322035,1.1355932203389831
Mistral-7B-Instruct-v0.2,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2,right,es,4.0,disagree,29,62,59,0.9516129032258065,0.46774193548387094,0.4915254237288136,1.1355932203389831
Mistral-7B-Instruct-v0.2,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2,right,es,4.0,agree,10,62,59,0.9516129032258065,0.16129032258064516,0.1694915254237288,1.1355932203389831
Mistral-7B-Instruct-v0.2,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2,right,es,4.0,strongly agree,6,62,59,0.9516129032258065,0.0967741935483871,0.1016949152542373,1.1355932203389831
Mistral-7B-Instruct-v0.2,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2,right,es,4.0,unparsed,3,62,59,0.9516129032258065,0.04838709677419355,,1.1355932203389831
Mistral-7B-Instruct-v0.2,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2,right,de,0.0,strongly disagree,0,62,62,1.0,0.0,0.0,1.1935483870967742
Mistral-7B-Instruct-v0.2,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2,right,de,0.0,disagree,52,62,62,1.0,0.8387096774193549,0.8387096774193549,1.1935483870967742
Mistral-7B-Instruct-v0.2,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2,right,de,0.0,agree,8,62,62,1.0,0.12903225806451613,0.12903225806451613,1.1935483870967742
Mistral-7B-Instruct-v0.2,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2,right,de,0.0,strongly agree,2,62,62,1.0,0.03225806451612903,0.03225806451612903,1.1935483870967742
Mistral-7B-Instruct-v0.2,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2,right,de,0.0,unparsed,0,62,62,1.0,0.0,,1.1935483870967742
Mistral-7B-Instruct-v0.2,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2,right,de,0.8,strongly disagree,0,62,62,1.0,0.0,0.0,1.1935483870967742
Mistral-7B-Instruct-v0.2,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2,right,de,0.8,disagree,52,62,62,1.0,0.8387096774193549,0.8387096774193549,1.1935483870967742
Mistral-7B-Instruct-v0.2,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2,right,de,0.8,agree,8,62,62,1.0,0.12903225806451613,0.12903225806451613,1.1935483870967742
Mistral-7B-Instruct-v0.2,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2,right,de,0.8,strongly agree,2,62,62,1.0,0.03225806451612903,0.03225806451612903,1.1935483870967742
Mistral-7B-Instruct-v0.2,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2,right,de,0.8,unparsed,0,62,62,1.0,0.0,,1.1935483870967742
Mistral-7B-Instruct-v0.2,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2,right,de,1.5,strongly disagree,0,62,62,1.0,0.0,0.0,1.1935483870967742
Mistral-7B-Instruct-v0.2,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2,right,de,1.5,disagree,52,62,62,1.0,0.8387096774193549,0.8387096774193549,1.1935483870967742
Mistral-7B-Instruct-v0.2,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2,right,de,1.5,agree,8,62,62,1.0,0.12903225806451613,0.12903225806451613,1.1935483870967742
Mistral-7B-Instruct-v0.2,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2,right,de,1.5,strongly agree,2,62,62,1.0,0.03225806451612903,0.03225806451612903,1.1935483870967742
Mistral-7B-Instruct-v0.2,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2,right,de,1.5,unparsed,0,62,62,1.0,0.0,,1.1935483870967742
Mistral-7B-Instruct-v0.2,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2,right,de,2.5,strongly disagree,0,62,62,1.0,0.0,0.0,1.1935483870967742
Mistral-7B-Instruct-v0.2,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2,right,de,2.5,disagree,52,62,62,1.0,0.8387096774193549,0.8387096774193549,1.1935483870967742
Mistral-7B-Instruct-v0.2,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2,right,de,2.5,agree,8,62,62,1.0,0.12903225806451613,0.12903225806451613,1.1935483870967742
Mistral-7B-Instruct-v0.2,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2,right,de,2.5,strongly agree,2,62,62,1.0,0.03225806451612903,0.03225806451612903,1.1935483870967742
Mistral-7B-Instruct-v0.2,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2,right,de,2.5,unparsed,0,62,62,1.0,0.0,,1.1935483870967742
Mistral-7B-Instruct-v0.2,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2,right,de,4.0,strongly disagree,0,62,62,1.0,0.0,0.0,1.1935483870967742
Mistral-7B-Instruct-v0.2,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2,right,de,4.0,disagree,52,62,62,1.0,0.8387096774193549,0.8387096774193549,1.1935483870967742
Mistral-7B-Instruct-v0.2,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2,right,de,4.0,agree,8,62,62,1.0,0.12903225806451613,0.12903225806451613,1.1935483870967742
Mistral-7B-Instruct-v0.2,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2,right,de,4.0,strongly agree,2,62,62,1.0,0.03225806451612903,0.03225806451612903,1.1935483870967742
Mistral-7B-Instruct-v0.2,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/mistralai_Mistral_7B_Instruct_v0_2,right,de,4.0,unparsed,0,62,62,1.0,0.0,,1.1935483870967742
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,en,0.0,strongly disagree,9,62,62,1.0,0.14516129032258066,0.14516129032258066,1.3709677419354838
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,en,0.0,disagree,29,62,62,1.0,0.46774193548387094,0.46774193548387094,1.3709677419354838
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,en,0.0,agree,16,62,62,1.0,0.25806451612903225,0.25806451612903225,1.3709677419354838
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,en,0.0,strongly agree,8,62,62,1.0,0.12903225806451613,0.12903225806451613,1.3709677419354838
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,en,0.0,unparsed,0,62,62,1.0,0.0,,1.3709677419354838
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,en,0.8,strongly disagree,15,62,62,1.0,0.24193548387096775,0.24193548387096775,1.435483870967742
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,en,0.8,disagree,19,62,62,1.0,0.3064516129032258,0.3064516129032258,1.435483870967742
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,en,0.8,agree,14,62,62,1.0,0.22580645161290322,0.22580645161290322,1.435483870967742
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,en,0.8,strongly agree,14,62,62,1.0,0.22580645161290322,0.22580645161290322,1.435483870967742
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,en,0.8,unparsed,0,62,62,1.0,0.0,,1.435483870967742
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,en,1.5,strongly disagree,16,62,62,1.0,0.25806451612903225,0.25806451612903225,1.5161290322580645
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,en,1.5,disagree,13,62,62,1.0,0.20967741935483872,0.20967741935483872,1.5161290322580645
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,en,1.5,agree,18,62,62,1.0,0.2903225806451613,0.2903225806451613,1.5161290322580645
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,en,1.5,strongly agree,15,62,62,1.0,0.24193548387096775,0.24193548387096775,1.5161290322580645
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,en,1.5,unparsed,0,62,62,1.0,0.0,,1.5161290322580645
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,en,2.5,strongly disagree,22,62,62,1.0,0.3548387096774194,0.3548387096774194,1.596774193548387
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,en,2.5,disagree,3,62,62,1.0,0.04838709677419355,0.04838709677419355,1.596774193548387
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,en,2.5,agree,15,62,62,1.0,0.24193548387096775,0.24193548387096775,1.596774193548387
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,en,2.5,strongly agree,22,62,62,1.0,0.3548387096774194,0.3548387096774194,1.596774193548387
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,en,2.5,unparsed,0,62,62,1.0,0.0,,1.596774193548387
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,en,4.0,strongly disagree,12,62,62,1.0,0.1935483870967742,0.1935483870967742,2.370967741935484
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,en,4.0,disagree,0,62,62,1.0,0.0,0.0,2.370967741935484
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,en,4.0,agree,3,62,62,1.0,0.04838709677419355,0.04838709677419355,2.370967741935484
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,en,4.0,strongly agree,47,62,62,1.0,0.7580645161290323,0.7580645161290323,2.370967741935484
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,en,4.0,unparsed,0,62,62,1.0,0.0,,2.370967741935484
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,it,0.0,strongly disagree,2,62,62,1.0,0.03225806451612903,0.03225806451612903,1.3870967741935485
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,it,0.0,disagree,43,62,62,1.0,0.6935483870967742,0.6935483870967742,1.3870967741935485
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,it,0.0,agree,8,62,62,1.0,0.12903225806451613,0.12903225806451613,1.3870967741935485
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,it,0.0,strongly agree,9,62,62,1.0,0.14516129032258066,0.14516129032258066,1.3870967741935485
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,it,0.0,unparsed,0,62,62,1.0,0.0,,1.3870967741935485
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,it,0.8,strongly disagree,2,62,62,1.0,0.03225806451612903,0.03225806451612903,1.4516129032258065
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,it,0.8,disagree,41,62,62,1.0,0.6612903225806451,0.6612903225806451,1.4516129032258065
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,it,0.8,agree,8,62,62,1.0,0.12903225806451613,0.12903225806451613,1.4516129032258065
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,it,0.8,strongly agree,11,62,62,1.0,0.1774193548387097,0.1774193548387097,1.4516129032258065
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,it,0.8,unparsed,0,62,62,1.0,0.0,,1.4516129032258065
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,it,1.5,strongly disagree,4,62,62,1.0,0.06451612903225806,0.06451612903225806,1.5
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,it,1.5,disagree,37,62,62,1.0,0.5967741935483871,0.5967741935483871,1.5
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,it,1.5,agree,7,62,62,1.0,0.11290322580645161,0.11290322580645161,1.5
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,it,1.5,strongly agree,14,62,62,1.0,0.22580645161290322,0.22580645161290322,1.5
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,it,1.5,unparsed,0,62,62,1.0,0.0,,1.5
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,it,2.5,strongly disagree,7,62,62,1.0,0.11290322580645161,0.11290322580645161,1.7096774193548387
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,it,2.5,disagree,28,62,62,1.0,0.45161290322580644,0.45161290322580644,1.7096774193548387
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,it,2.5,agree,3,62,62,1.0,0.04838709677419355,0.04838709677419355,1.7096774193548387
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,it,2.5,strongly agree,24,62,62,1.0,0.3870967741935484,0.3870967741935484,1.7096774193548387
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,it,2.5,unparsed,0,62,62,1.0,0.0,,1.7096774193548387
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,it,4.0,strongly disagree,9,62,62,1.0,0.14516129032258066,0.14516129032258066,2.2580645161290325
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,it,4.0,disagree,9,62,62,1.0,0.14516129032258066,0.14516129032258066,2.2580645161290325
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,it,4.0,agree,1,62,62,1.0,0.016129032258064516,0.016129032258064516,2.2580645161290325
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,it,4.0,strongly agree,43,62,62,1.0,0.6935483870967742,0.6935483870967742,2.2580645161290325
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,it,4.0,unparsed,0,62,62,1.0,0.0,,2.2580645161290325
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,fr,0.0,strongly disagree,8,62,62,1.0,0.12903225806451613,0.12903225806451613,1.1612903225806452
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,fr,0.0,disagree,39,62,62,1.0,0.6290322580645161,0.6290322580645161,1.1612903225806452
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,fr,0.0,agree,12,62,62,1.0,0.1935483870967742,0.1935483870967742,1.1612903225806452
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,fr,0.0,strongly agree,3,62,62,1.0,0.04838709677419355,0.04838709677419355,1.1612903225806452
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,fr,0.0,unparsed,0,62,62,1.0,0.0,,1.1612903225806452
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,fr,0.8,strongly disagree,13,62,62,1.0,0.20967741935483872,0.20967741935483872,1.2741935483870968
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,fr,0.8,disagree,28,62,62,1.0,0.45161290322580644,0.45161290322580644,1.2741935483870968
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,fr,0.8,agree,12,62,62,1.0,0.1935483870967742,0.1935483870967742,1.2741935483870968
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,fr,0.8,strongly agree,9,62,62,1.0,0.14516129032258066,0.14516129032258066,1.2741935483870968
Llama-3-8B-Instruct,/Users/gengliu/political-bias-shareable/outputs/multimodel_840_batch_20260424_103114_pty/meta_llama_Meta_Llama_3_8B_Instruct,left,fr,0.8,unparsed,0,62,62,1.0,0.0,,1.2741935483870968
